name,description,price,tags,imageUrl,optionName,hidden,weight,prepaymentPercent,hideBuyBtn,bonusesPercent
Yosh tarixchi,Тўгарак машғулотлари ишланмаси. ''Yosh tarixchi''. Формат - А4 (оддий лист). Рангли. Ҳажми - 26 вароқ. Электрон вариантдаги формати - PDF.,26000,"эл_тар, т_тар",https://storage.googleapis.com/exprintsalesbot1597642119253/ad781e10-e3a9-11ea-bd0e-05715eb7d579.gif_1598012849027.gif,,,,,,
O'zbek tilida gaplashamiz,Тўгарак машғулотлари ишланмаси. ''O'zbek tilida gaplashamiz''. Формат - А4 (оддий лист). Рангли. Ҳажми - 20 вароқ. Электрон вариантдаги формати - PDF.,20000,"эл_она, т_она",https://storage.googleapis.com/exprintsalesbot1597642119253/9bee3800-e3a9-11ea-bd0e-05715eb7d579.gif_1598012819514.gif,,,,,,
Quvnoq masalalar,Тўгарак машғулотлари ишланмаси. ''Quvnoq masalalar''. Формат - А4 (оддий лист). Рангли. Ҳажми - 20 вароқ. Электрон вариантдаги формати - PDF.,20000,"эл_мат, т_мат",https://storage.googleapis.com/exprintsalesbot1597642119253/9676d5d0-e3a9-11ea-bd0e-05715eb7d579.gif_1598012810365.gif,,,,,,
Kimyo mo'jizalar o'lkasi,Тўгарак машғулотлари ишланмаси. ''Kimyo mo'jizalar o'lkasi''. Формат - А4 (оддий лист). Рангли. Ҳажми - 26 вароқ. Электрон вариантдаги формати - PDF.,26000,"эл_хим, т_хим",https://storage.googleapis.com/exprintsalesbot1597642119253/91e9d3a0-e3a9-11ea-bd0e-05715eb7d579.gif_1598012802759.gif,,,,,,
Математика всерьез,Тўгарак машғулотлари ишланмаси. ''Математика всерьез''. Формат - А4 (оддий лист). Рангли. Ҳажми - 20 вароқ. Электрон вариантдаги формати - PDF.,20000,"эл_мат, т_мат",https://storage.googleapis.com/exprintsalesbot1597642119253/8a90b920-e3a9-11ea-8c36-13e96ffbf515.gif_1598012790467.gif,,,,,,
O'zbek adiblari,Тўгарак машғулотлари ишланмаси. ''O'zbek adiblari''. Формат - А4 (оддий лист). Рангли. Ҳажми - 20 вароқ. Электрон вариантдаги формати - PDF.,20000,"эл_она, т_она",https://storage.googleapis.com/exprintsalesbot1597642119253/86de3870-e3a9-11ea-8c36-13e96ffbf515.gif_1598012784210.gif,,,,,,
Qiziqarli fizika,Тўгарак машғулотлари ишланмаси. ''Qiziqarli fizika''. Формат - А4 (оддий лист). Рангли. Ҳажми - 21 вароқ. Электрон вариантдаги формати - PDF.,21000,"эл_физ, т_физ",https://storage.googleapis.com/exprintsalesbot1597642119253/821a20b0-e3a9-11ea-8c36-13e96ffbf515.gif_1598012776171.gif,,,,,,
Sport darslari,Тўгарак машғулотлари ишланмаси. ''Sport darslari''. Формат - А4 (оддий лист). Рангли. Ҳажми - 16 вароқ. Электрон вариантдаги формати - PDF.,16000,"эл_жисм, т_жисм",,,,,,,
Rasm va qo'l mehnati darslari,Тўгарак машғулотлари ишланмаси. ''Rasm va qo'l mehnati darslari''. Формат - А4 (оддий лист). Рангли. Ҳажми - 12 вароқ. Электрон вариантдаги формати - PDF.,12000,"эл_мех, т_мех",,,,,,,
Odobnoma darslari,Тўгарак машғулотлари ишланмаси. ''Odobnoma darslari''. Формат - А4 (оддий лист). Рангли. Ҳажми - 15 вароқ. Электрон вариантдаги формати - PDF.,15000,"эл_миг, т_миг",,,TRUE,,,,
Dushanba kunlik,Тўгарак машғулотлари ишланмаси. ''Dushanba kunlik''. Формат - А4 (оддий лист). Рангли. Ҳажми - 24 вароқ. Электрон вариантдаги формати - PDF.,24000,"эл_миг, т_миг",,,TRUE,,,,
Занимательная география,Тўгарак машғулотлари ишланмаси. ''Занимательная география''. Формат - А4 (оддий лист). Рангли. Ҳажми - 20 вароқ. Электрон вариантдаги формати - PDF.,20000,"эл_геог, т_геог",https://storage.googleapis.com/exprintsalesbot1597642119253/62926180-e3a9-11ea-8c36-13e96ffbf515.gif_1598012723329.gif,,,,,,
Мир цифр,Тўгарак машғулотлари ишланмаси. ''Мир цифр''. Формат - А4 (оддий лист). Рангли. Ҳажми - 20 вароқ. Электрон вариантдаги формати - PDF.,20000,"эл_мат, т_мат",https://storage.googleapis.com/exprintsalesbot1597642119253/5424fdb0-e3a9-11ea-8c36-13e96ffbf515.gif_1598012699099.gif,,,,,,
Qiziqarli geografiya,Тўгарак машғулотлари ишланмаси. ''Qiziqarli geografiya''. Формат - А4 (оддий лист). Рангли. Ҳажми - 21 вароқ. Электрон вариантдаги формати - PDF.,21000,"эл_геог, т_геог",https://storage.googleapis.com/exprintsalesbot1597642119253/4eb93440-e3a9-11ea-8c36-13e96ffbf515.gif_1598012690043.gif,,,,,,
Travel,Тўгарак машғулотлари ишланмаси. ''Travel''. Формат - А4 (оддий лист). Рангли. Ҳажми - 21 вароқ. Электрон вариантдаги формати - PDF.,21000,"эл_инг, т_инг",https://storage.googleapis.com/exprintsalesbot1597642119253/3ee625f0-e3a9-11ea-bd0e-05715eb7d579.gif_1598012663485.gif,,,,,,
WhatAboutMe,Тўгарак машғулотлари ишланмаси. ''WhatAboutMe''. Формат - А4 (оддий лист). Рангли. Ҳажми - 20 вароқ. Электрон вариантдаги формати - PDF.,20000,"эл_инг, т_инг",https://storage.googleapis.com/exprintsalesbot1597642119253/3a60ebf0-e3a9-11ea-bd0e-05715eb7d579.gif_1598012655839.gif,,,,,,
Le Français,Тўгарак машғулотлари ишланмаси. ''Le Français''. Формат - А4 (оддий лист). Рангли. Ҳажми - 19 вароқ. Электрон вариантдаги формати - PDF.,19000,"эл_фран, т_фран",,,TRUE,,,,
Inson xavfsizligi,Тўгарак машғулотлари ишланмаси. ''Inson xavfsizligi''. Формат - А4 (оддий лист). Рангли. Ҳажми - 20 вароқ. Электрон вариантдаги формати - PDF.,20000,"эл_миг, т_миг",,,TRUE,,,,
Sonlar olami,Тўгарак машғулотлари ишланмаси. ''Sonlar olami''. Формат - А4 (оддий лист). Рангли. Ҳажми - 20 вароқ. Электрон вариантдаги формати - PDF.,20000,"с1эл, с1тай",https://storage.googleapis.com/exprintsalesbot1597642119253/22ae7c20-e3a9-11ea-bd0e-05715eb7d579.gif_1598012616088.gif,,,,,,
Учимся готовить,Тўгарак машғулотлари ишланмаси. ''Учимся готовить''. Формат - А4 (оддий лист). Рангли. Ҳажми - 24 вароқ. Электрон вариантдаги формати - PDF.,24000,"эл_мех, т_мех",,,TRUE,,,,
Умелые руки,Тўгарак машғулотлари ишланмаси. ''Умелые руки''. Формат - А4 (оддий лист). Рангли. Ҳажми - 20 вароқ. Электрон вариантдаги формати - PDF.,20000,"эл_мех, т_мех",,,TRUE,,,,
Silsila,Тўгарак машғулотлари ишланмаси. ''Silsila''. Формат - А4 (оддий лист). Рангли. Ҳажми - 20 вароқ. Электрон вариантдаги формати - PDF.,20000,"эл_тар, т_тар",https://storage.googleapis.com/exprintsalesbot1597642119253/f3c498e0-e3a8-11ea-bd0e-05715eb7d579.gif_1598012537465.gif,,,,,,
Botanika,Тўгарак машғулотлари ишланмаси. ''Botanika''. Формат - А4 (оддий лист). Рангли. Ҳажми - 20 вароқ. Электрон вариантдаги формати - PDF.,20000,"эл_био, т_био",https://storage.googleapis.com/exprintsalesbot1597642119253/ee5af250-e3a8-11ea-bd0e-05715eb7d579.gif_1598012528341.gif,,,,,,
Ona_Tili_To'garagi,Тўгарак машғулотлари ишланмаси. ''Ona_Tili_To'garagi''. Формат - А4 (оддий лист). Рангли. Ҳажми - 35 вароқ. Электрон вариантдаги формати - PDF.,35000,"эл_она, т_она",https://storage.googleapis.com/exprintsalesbot1597642119253/e88a2580-e3a8-11ea-bd0e-05715eb7d579.gif_1598012518647.gif,,,,,,
Geografiya,Тўгарак машғулотлари ишланмаси. ''Geografiya''. Формат - А4 (оддий лист). Рангли. Ҳажми - 19 вароқ. Электрон вариантдаги формати - PDF.,19000,"эл_геог, т_геог",https://storage.googleapis.com/exprintsalesbot1597642119253/e01820f0-e3a8-11ea-8c36-13e96ffbf515.gif_1598012504381.gif,,,,,,
"""Ajib hisob"" to'garagi","Тўгарак машғулотлари ишланмаси. ''""Ajib hisob"" to'garagi''. Формат - А4 (оддий лист). Рангли. Ҳажми - 20 вароқ. Электрон вариантдаги формати - PDF.",20000,"с4эл, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/d9bb19b0-e3a8-11ea-8c36-13e96ffbf515.gif_1598012493725.gif,,,,,,
"""Windows"" to'garagi","Тўгарак машғулотлари ишланмаси. ''""Windows"" to'garagi''. Формат - А4 (оддий лист). Рангли. Ҳажми - 21 вароқ. Электрон вариантдаги формати - PDF.",21000,"эл_инф, т_инф",https://storage.googleapis.com/exprintsalesbot1597642119253/d6700d60-e3a8-11ea-8c36-13e96ffbf515.gif_1598012488239.gif,,,,,,
Rus tili to'garagi,Тўгарак машғулотлари ишланмаси. ''Rus tili to'garagi''. Формат - А4 (оддий лист). Рангли. Ҳажми - 22 вароқ. Электрон вариантдаги формати - PDF.,22000,"эл_рус, т_рус",https://storage.googleapis.com/exprintsalesbot1597642119253/cc3f68e0-e3a8-11ea-8c36-13e96ffbf515.gif_1598012471131.gif,,,,,,
Tarix to'garagi,Тўгарак машғулотлари ишланмаси. ''Tarix to'garagi''. Формат - А4 (оддий лист). Рангли. Ҳажми - 28 вароқ. Электрон вариантдаги формати - PDF.,28000,"эл_тар, т_тар",,,TRUE,,,,
RUS to'garagi,Тўгарак машғулотлари ишланмаси. ''RUS to'garagi''. Формат - А4 (оддий лист). Рангли. Ҳажми - 21 вароқ. Электрон вариантдаги формати - PDF.,21000,"эл_рус, т_рус",https://storage.googleapis.com/exprintsalesbot1597642119253/c2e6add0-e3a8-11ea-8c36-13e96ffbf515.gif_1598012455489.gif,,,,,,
Huquq to'garagi,Тўгарак машғулотлари ишланмаси. ''Huquq to'garagi''. Формат - А4 (оддий лист). Рангли. Ҳажми - 20 вароқ. Электрон вариантдаги формати - PDF.,20000,"эл_тар, т_тар",https://storage.googleapis.com/exprintsalesbot1597642119253/befc5440-e3a8-11ea-8c36-13e96ffbf515.gif_1598012448881.gif,,,,,,
Matematika to'garagi,Тўгарак машғулотлари ишланмаси. ''Matematika to'garagi''. Формат - А4 (оддий лист). Рангли. Ҳажми - 21 вароқ. Электрон вариантдаги формати - PDF.,21000,"с2эл, с2тай",https://storage.googleapis.com/exprintsalesbot1597642119253/bb977e60-e3a8-11ea-8c36-13e96ffbf515.gif_1598012443174.gif,,,,,,
Ifodali o'qish to'garagi,Тўгарак машғулотлари ишланмаси. ''Ifodali o'qish to'garagi''. Формат - А4 (оддий лист). Рангли. Ҳажми - 20 вароқ. Электрон вариантдаги формати - PDF.,20000,"с1эл, с2эл, с3эл, с4эл, с1тай, с2тай, с3тай, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/b049f830-e3a8-11ea-8c36-13e96ffbf515.gif_1598012424191.gif,,,,,,
Азбука этики 4-класс ч.5,Тарқатма. ''Азбука этики 4-класс ч.5''. Формат - А4 (оддий лист). Рангли. Ҳажми - 5 вароқ. Синфи - 4. Электрон вариантдаги формати - PDF.,5000,"с4эл, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/5d2bc7d0-e35f-11ea-8c36-13e96ffbf515.gif_1597980931394.gif,,,,,,
Азбука этики 4-класс ч.4,Тарқатма. ''Азбука этики 4-класс ч.4''. Формат - А4 (оддий лист). Рангли. Ҳажми - 5 вароқ. Синфи - 4. Электрон вариантдаги формати - PDF.,5000,"с4эл, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/59bda320-e35f-11ea-8c36-13e96ffbf515.gif_1597980925692.gif,,,,,,
Азбука этики 4-класс ч.3,Тарқатма. ''Азбука этики 4-класс ч.3''. Формат - А4 (оддий лист). Рангли. Ҳажми - 5 вароқ. Синфи - 4. Электрон вариантдаги формати - PDF.,5000,"с4эл, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/53b39de0-e35f-11ea-8c36-13e96ffbf515.gif_1597980915859.gif,,,,,,
Азбука этики 4-класс ч.2,Тарқатма. ''Азбука этики 4-класс ч.2''. Формат - А4 (оддий лист). Рангли. Ҳажми - 5 вароқ. Синфи - 4. Электрон вариантдаги формати - PDF.,5000,"с4эл, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/4eee74b0-e35f-11ea-8c36-13e96ffbf515.gif_1597980907551.gif,,,,,,
Азбука этики 4-класс ч.1,Тарқатма. ''Азбука этики 4-класс ч.1''. Формат - А4 (оддий лист). Рангли. Ҳажми - 5 вароқ. Синфи - 4. Электрон вариантдаги формати - PDF.,5000,"с4эл, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/49dfe670-e35f-11ea-8c36-13e96ffbf515.gif_1597980899078.gif,,,,,,
Азбука этики 3-класс ч.6,Тарқатма. ''Азбука этики 3-класс ч.6''. Формат - А4 (оддий лист). Рангли. Ҳажми - 5 вароқ. Синфи - 3. Электрон вариантдаги формати - PDF.,5000,"с3эл, с3тай",https://storage.googleapis.com/exprintsalesbot1597642119253/45842d70-e35f-11ea-8c36-13e96ffbf515.gif_1597980891723.gif,,,,,,
Азбука этики 3-класс ч.5,Тарқатма. ''Азбука этики 3-класс ч.5''. Формат - А4 (оддий лист). Рангли. Ҳажми - 5 вароқ. Синфи - 3. Электрон вариантдаги формати - PDF.,5000,"с3эл, с3тай",https://storage.googleapis.com/exprintsalesbot1597642119253/42c61ee0-e35f-11ea-8c36-13e96ffbf515.gif_1597980887107.gif,,,,,,
